Order ID,Product Name,Category,Sales,Quantity,Profit
CA-2015-161263,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,55.47,5,-46.225
CA-2016-157686,"Global Value Mid-Back Manager's Chair, Gray",Furniture,194.848,4,12.178
US-2017-139955,Staple remover,Office Supplies,1.744,1,-0.3488
US-2015-150161,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,25.176,4,-18.4624
CA-2015-144652,Newell 333,Office Supplies,19.46,7,5.0596
CA-2016-152814,Xerox 1881,Office Supplies,29.472,3,9.9468
CA-2017-106943,3M Organizer Strips,Office Supplies,8.64,2,3.024
CA-2016-134348,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,6.27,5,-4.598
CA-2016-134348,Round Ring Binders,Office Supplies,4.368,7,-3.3488
CA-2016-134348,Micropad Numeric Keypads,Technology,31.984,2,1.999
CA-2016-161781,Newell 328,Office Supplies,40.88,7,10.6288
CA-2017-132521,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,119.96,2,33.5888
CA-2017-132521,Sterilite Officeware Hinged File Box,Office Supplies,31.44,3,8.4888
CA-2017-132521,Avery Printable Repositionable Plastic Tabs,Office Supplies,6.88,1,2.322
CA-2015-110016,Easy-staple paper,Office Supplies,19.92,4,9.3624
CA-2015-110016,"Global High-Back Leather Tilter, Burgundy",Furniture,1106.91,9,121.7601
US-2016-143819,Chromcraft Round Conference Tables,Furniture,836.592,8,-264.9208
US-2016-143819,Easy-staple paper,Office Supplies,26.38,1,12.1348
US-2016-143819,Adjustable Depth Letter/Legal Cart,Office Supplies,362.92,2,105.2468
US-2016-143819,Ativa V4110MDD Micro-Cut Shredder,Technology,4899.93,7,2400.9657
CA-2016-167584,Xerox 224,Office Supplies,6.48,1,3.1104
CA-2016-166163,Nokia Lumia 521 (T-Mobile),Technology,71.976,3,7.1976
CA-2016-166163,Avery 488,Office Supplies,3.15,1,1.512
CA-2017-158407,Telescoping Adjustable Floor Lamp,Furniture,31.984,2,1.999
CA-2017-158407,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,71.984,2,25.1944
CA-2015-143490,Stanley Contemporary Battery Pencil Sharpeners,Office Supplies,120.15,9,33.642
CA-2015-143490,AT&T 1080 Corded phone,Technology,219.184,2,19.1786
CA-2015-165085,Xerox 1950,Office Supplies,28.9,5,14.161
CA-2015-165085,Kensington 7 Outlet MasterPiece Power Center,Office Supplies,355.96,2,103.2284
CA-2017-160423,"Fellowes Mobile File Cart, Black",Office Supplies,348.208,7,30.4682
CA-2017-160423,GBC Recycled VeloBinder Covers,Office Supplies,35.784,7,-28.6272
CA-2014-159338,Hon 4060 Series Tables,Furniture,447.84,5,11.196
CA-2016-107216,Newell 326,Office Supplies,7.04,4,2.0416
CA-2016-107216,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,8.73,3,4.1031
CA-2016-107216,Logitech ClearChat Comfort/USB Headset H390,Technology,29.29,1,9.6657
CA-2016-107216,Newell 346,Office Supplies,8.64,3,2.5056
US-2017-145863,Avery Non-Stick Binders,Office Supplies,2.694,3,-4.7145
US-2017-145863,UniKeep View Case Binders,Office Supplies,2.934,3,-4.9878
CA-2016-112340,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,22.92,3,11.2308
US-2016-110156,"Tennsco Lockers, Gray",Office Supplies,100.704,6,-16.3644
US-2016-110156,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,2.328,2,-0.7566
US-2016-110156,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,10.78,5,-17.248
US-2016-110156,Staples,Office Supplies,58.368,12,21.888
US-2016-110156,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Office Supplies,40.968,3,13.8267
US-2016-110156,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Technology,71.96,5,25.186
US-2016-110156,Xerox 1905,Office Supplies,10.368,2,3.6288
US-2016-110156,Avery Hidden Tab Dividers for Binding Systems,Office Supplies,1.192,2,-2.0264
CA-2017-140585,Binding Machine Supplies,Office Supplies,46.672,2,16.3352
CA-2017-140585,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",Furniture,119.833,1,-12.6882
CA-2017-140585,Logitech Illuminated - Keyboard,Technology,119.98,2,57.5904
CA-2016-144855,Self-Adhesive Removable Labels,Office Supplies,6.3,2,3.024
CA-2015-142755,Xerox 1908,Office Supplies,279.9,5,137.151
CA-2015-142755,Logitech G19 Programmable Gaming Keyboard,Technology,619.95,5,111.591
CA-2015-142755,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Office Supplies,4.36,2,2.0492
CA-2015-142755,Security-Tint Envelopes,Office Supplies,15.28,2,7.4872
US-2014-147627,Apple iPhone 5C,Technology,699.93,7,181.9818
US-2014-147627,Newell 351,Office Supplies,22.96,7,6.6584
US-2014-147627,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Furniture,38.6,4,11.58
US-2014-147627,Newell 327,Office Supplies,6.63,3,1.7901
US-2014-147627,Staple envelope,Office Supplies,23.34,3,10.9698
US-2014-147627,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,1067.94,3,224.2674
CA-2015-105970,50 Colored Long Pencils,Office Supplies,10.16,1,2.6416
CA-2015-105970,Brown Kraft Recycled Envelopes,Office Supplies,101.88,6,50.94
CA-2016-112102,KI Adjustable-Height Table,Furniture,343.92,4,75.6624
CA-2016-112102,Xerox 1945,Office Supplies,40.99,1,20.0851
CA-2016-112102,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,63.9,5,28.755
US-2016-114776,Xerox 216,Office Supplies,19.44,3,9.3312
US-2016-134908,"Eldon Base for stackable storage shelf, platinum",Office Supplies,124.608,4,-23.364
US-2016-134908,Avery 502,Office Supplies,7.56,3,2.646
US-2016-148803,Steel Personal Filing/Posting Tote,Office Supplies,85.224,3,7.4571
CA-2016-152170,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,287.52,8,129.384
CA-2016-152170,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,37.68,2,10.5504
CA-2016-152170,Xerox 1896,Office Supplies,19.98,2,8.991
CA-2016-152170,Newell 332,Office Supplies,20.58,7,5.5566
CA-2016-152170,Cardinal Slant-D Ring Binders,Office Supplies,17.38,2,8.69
CA-2014-146969,Luxo Professional Combination Clamp-On Lamps,Furniture,204.6,2,53.196
CA-2014-146969,Stockwell Push Pins,Office Supplies,8.72,4,2.8776
CA-2014-146969,Xerox 223,Office Supplies,6.48,1,3.1104
CA-2014-146969,Star Micronics TSP800 TSP847IIU Receipt Printer,Technology,686.32,2,223.054
CA-2014-146969,"Fellowes Mobile File Cart, Black",Office Supplies,62.18,1,16.7886
CA-2015-112452,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,644.076,2,107.346
CA-2015-112452,Staples,Office Supplies,5.84,2,2.628
CA-2015-112452,Acco Expandable Hanging Binders,Office Supplies,12.76,2,5.8696
CA-2015-112452,Shocksock Galaxy S4 Armband,Technology,10.95,1,0.438
CA-2015-112452,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,599.98,2,209.993
CA-2015-113971,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,8.352,6,1.2528
CA-2017-160395,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,3.64,2,1.638
CA-2017-160395,Lock-Up Easel 'Spel-Binder',Office Supplies,159.768,7,53.9217
CA-2014-136567,"SAFCO Commercial Wire Shelving, 72h",Office Supplies,122.48,2,0
CA-2014-136567,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,2244.48,7,493.7856
CA-2014-136567,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,62.31,3,29.2857
CA-2014-136567,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,455.1,2,100.122
CA-2016-149314,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,195.184,1,19.5184
CA-2017-147039,"Belkin 325VA UPS Surge Protector, 6'",Office Supplies,362.94,3,90.735
CA-2017-147039,Avery Binding System Hidden Tab Executive Style Index Sets,Office Supplies,11.54,2,5.77
CA-2014-126522,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Office Supplies,53.94,3,15.6426
CA-2014-127964,PowerGen Dual USB Car Charger,Technology,9.99,1,4.5954
CA-2014-127964,Ibico Laser Imprintable Binding System Covers,Office Supplies,125.76,3,40.872
CA-2014-127964,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,25.32,5,9.1785
CA-2014-117709,Fellowes Binding Cases,Office Supplies,46.8,4,21.06
CA-2015-125416,Logitech K350 2.4Ghz Wireless Keyboard,Technology,447.93,9,49.2723
CA-2017-145226,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Furniture,109.48,2,33.9388
CA-2017-145226,Safco Industrial Wire Shelving System,Office Supplies,272.94,3,0
CA-2017-145226,Xerox 1996,Office Supplies,19.44,3,9.3312
CA-2017-145226,Iris Project Case,Office Supplies,31.92,4,8.2992
US-2014-100279,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Office Supplies,22.38,2,10.7424
CA-2014-158064,ACCOHIDE Binder by Acco,Office Supplies,16.52,5,5.5755
US-2015-104430,GBC Instant Report Kit,Office Supplies,5.176,4,-7.764
CA-2015-132080,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,50.112,6,16.2864
CA-2016-161207,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,27.93,3,8.0997
CA-2014-120243,Staple-on labels,Office Supplies,11.56,4,5.4332
CA-2016-113621,Harbour Creations Steel Folding Chair,Furniture,172.5,2,51.75
CA-2016-113621,JBL Micro Wireless Portable Bluetooth Speaker,Technology,179.97,3,44.9925
CA-2016-168081,Plantronics S12 Corded Telephone Headset System,Technology,258.696,3,64.674
CA-2014-128146,Wireless Extenders zBoost YX545 SOHO Signal Booster,Technology,1322.93,7,357.1911
CA-2014-128146,"OIC #2 Pencils, Medium Soft",Office Supplies,3.76,2,1.0904
CA-2017-138779,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,21.744,1,7.3386
CA-2017-138779,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,7.92,5,0.693
CA-2014-127131,Peel & Stick Add-On Corner Pockets,Office Supplies,12.096,7,4.2336
CA-2014-127131,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,485.88,6,9.7176
CA-2014-127131,Xerox 220,Office Supplies,25.92,4,12.4416
CA-2014-127131,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,197.58,2,53.3466
CA-2017-117212,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,81.92,4,22.1184
CA-2017-117212,Toshiba IPT2010-SD IP Telephone,Technology,889.536,8,66.7152
CA-2017-117212,GuestStacker Chair with Chrome Finish Legs,Furniture,892.224,3,89.2224
CA-2017-117212,Xerox 1908,Office Supplies,223.92,4,109.7208
CA-2017-117212,Xerox 1924,Office Supplies,23.12,4,11.3288
US-2015-130519,Xerox 21,Office Supplies,15.552,3,5.4432
US-2015-130519,Ultra Door Push Plate,Furniture,15.712,4,2.5532
US-2015-130519,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,24.672,2,2.1588
US-2015-130519,"Tenex ""The Solids"" Textured Chair Mats",Furniture,55.968,1,-2.0988
CA-2016-130946,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Technology,431.928,9,64.7892
CA-2016-130946,Global Chrome Stack Chair,Furniture,95.984,4,-4.1136
CA-2016-130946,GBC DocuBind P400 Electric Binding System,Office Supplies,1088.792,4,-1850.9464
CA-2016-114727,Hon GuestStacker Chair,Furniture,544.008,3,40.8006
CA-2016-114727,Round Ring Binders,Office Supplies,1.872,3,-1.4352
CA-2016-114727,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,854.352,3,10.6794
CA-2016-114727,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Office Supplies,593.568,2,0
CA-2016-114727,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,338.04,3,-33.804
CA-2017-133235,Nortel Networks T7316 E Nt8 B27,Technology,271.96,5,16.9975
CA-2016-137050,"Personal Folder Holder, Ebony",Office Supplies,11.21,1,3.363
CA-2016-137050,Acco Hanging Data Binders,Office Supplies,9.144,3,3.2004
CA-2016-137050,Ideal Clamps,Office Supplies,14.07,7,6.8943
CA-2016-137050,Newell 315,Office Supplies,41.86,7,10.465
CA-2016-137050,Pressboard Data Binders by Wilson Jones,Office Supplies,8.544,2,2.8836
CA-2016-137050,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,579.136,4,21.7176
US-2017-118087,Global Low Back Tilter Chair,Furniture,141.372,2,-48.4704
US-2017-118087,Wilson Jones Standard D-Ring Binders,Office Supplies,3.036,2,-2.3276
US-2017-118087,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,4.503,1,-3.6024
US-2017-118087,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,4.672,1,1.5768
US-2017-118087,Microsoft Sculpt Comfort Mouse,Technology,95.88,3,28.764
US-2017-118087,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Furniture,17.024,2,1.7024
US-2017-118087,Plantronics S12 Corded Telephone Headset System,Technology,258.696,3,64.674
US-2017-118087,Samsung Galaxy Note 2,Technology,1931.958,7,-386.3916
CA-2014-110184,Fellowes Super Stor/Drawer,Office Supplies,249.75,9,44.955
CA-2014-110184,GE DSL Phone Line Filter,Technology,255.936,8,28.7928
CA-2016-126004,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furniture,113.79,3,20.4822
CA-2016-126004,Enermax Aurora Lite Keyboard,Technology,78.15,1,34.386
CA-2016-126004,Peel & Stick Add-On Corner Pockets,Office Supplies,1.728,1,0.6048
CA-2016-126004,Easy-staple paper,Office Supplies,40.56,4,19.8744
CA-2016-126004,Carina Media Storage Towers in Natural & Black,Office Supplies,182.94,3,3.6588
CA-2016-126004,Fellowes Econo/Stor Drawers,Office Supplies,193.86,2,11.6316
CA-2017-100013,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,15.28,2,7.4872
CA-2017-100013,Dax Clear Box Frame,Furniture,8.73,1,2.9682
CA-2017-100013,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,5.68,2,1.7608
CA-2015-132570,Design Ebony Sketching Pencil,Office Supplies,2.78,2,0.7228
CA-2015-132570,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,79.96,2,35.982
CA-2016-153682,Canon Imageclass D680 Copier / Fax,Technology,839.988,2,69.999
CA-2016-144344,24-Hour Round Wall Clock,Furniture,47.952,3,13.7862
CA-2016-144344,Large Capacity Hanging Post Binders,Office Supplies,37.425,5,-29.94
CA-2016-144344,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,63.968,2,0
CA-2016-144344,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furniture,165.048,3,41.262
CA-2014-127012,"Eldon Image Series Desk Accessories, Ebony",Furniture,12.35,1,5.434
CA-2014-127012,Sanford 52201 APSCO Electric Pencil Sharpener,Office Supplies,40.97,1,10.6522
CA-2014-127012,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,22.96,2,10.7912
CA-2016-128727,Samsung Replacement EH64AVFWE Premium Headset,Technology,22,4,5.5
US-2016-162859,GBC DocuBind P100 Manual Binding Machine,Office Supplies,398.352,3,124.485
US-2016-162859,Advantus Push Pins,Office Supplies,8.72,4,3.5752
CA-2017-133641,Fashion Color Clasp Envelopes,Office Supplies,48.69,9,23.8581
CA-2014-168494,Hon Non-Folding Utility Tables,Furniture,764.688,6,95.586
CA-2014-168494,Bretford Rectangular Conference Table Tops,Furniture,3610.848,12,135.4068
CA-2014-168494,Bestar Classic Bookcase,Furniture,254.9745,3,11.9988
CA-2017-115602,Staples in misc. colors,Office Supplies,38.82,6,17.469
CA-2017-115602,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,1141.938,9,139.5702
CA-2017-115602,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,1704.56,13,511.368
CA-2017-115602,Sanford Pocket Accent Highlighters,Office Supplies,3.2,2,1.376
CA-2015-154956,Mitel MiVoice 5330e IP Phone,Technology,1099.96,4,285.9896
CA-2017-144638,Newell 337,Office Supplies,5.248,2,0.5904
CA-2017-144638,Cisco SPA525G2 IP Phone - Wireless,Technology,35.91,3,-8.379
CA-2017-144638,Westinghouse Clip-On Gooseneck Lamps,Furniture,6.696,1,0.5022
CA-2017-144638,Howard Miller Distant Time Traveler Alarm Clock,Furniture,43.872,2,11.5164
US-2016-168620,GBC Linen Binding Covers,Office Supplies,27.882,3,-20.4468
US-2016-168620,Tennsco Double-Tier Lockers,Office Supplies,540.048,3,-47.2542
US-2016-168620,Microsoft Sculpt Comfort Mouse,Technology,255.68,8,76.704
CA-2017-117079,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,863.88,3,107.985
US-2016-144393,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,17.616,4,-14.0928
CA-2017-105053,Wilson Jones Active Use Binders,Office Supplies,17.472,3,6.3336
CA-2016-155992,Plantronics Cordless Phone Headset with In-line Volume - M214C,Technology,69.9,2,18.873
CA-2016-155992,Westinghouse Clip-On Gooseneck Lamps,Furniture,41.85,5,10.881
CA-2017-110380,Pencil and Crayon Sharpener,Office Supplies,6.57,3,1.7739
US-2014-167738,Letter Size Cart,Office Supplies,142.86,1,41.4294
US-2014-167738,"Global Value Mid-Back Manager's Chair, Gray",Furniture,292.272,6,18.267
CA-2017-121412,Aluminum Document Frame,Furniture,29.328,3,3.666
CA-2017-100426,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",Office Supplies,12.48,2,5.616
US-2016-103646,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,102.336,4,-12.792
US-2016-103646,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,48.792,3,-126.8592
US-2016-103646,"Performers Binder/Pad Holder, Black",Office Supplies,44.848,8,-67.272
CA-2016-119186,Xerox 212,Office Supplies,10.368,2,3.6288
CA-2016-119186,Office Star Flex Back Scooter Chair with White Frame,Furniture,388.43,5,-88.784
CA-2016-119186,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Office Supplies,14.352,3,5.2026
CA-2016-119186,Logitech G13 Programmable Gameboard with LCD Display,Technology,63.992,1,-7.1991
CA-2016-148698,Panasonic KP-380BK Classic Electric Pencil Sharpener,Office Supplies,86.352,3,5.397
CA-2014-163293,Memorex Froggy Flash Drive 4 GB,Technology,32.97,3,12.8583
CA-2014-163293,"Maxell 74 Minute CD-R Spindle, 50/Pack",Technology,83.88,4,30.1968
CA-2016-160815,Geemarc AmpliPOWER60,Technology,278.4,3,80.736
CA-2017-122154,Avery 48,Office Supplies,15.12,3,4.914
CA-2017-122154,Avery Arch Ring Binders,Office Supplies,17.43,1,-13.363
CA-2017-122154,Xerox 1915,Office Supplies,251.64,3,88.074
US-2015-149692,Avery Reinforcements for Hole-Punch Pages,Office Supplies,2.772,7,-4.851
CA-2016-119445,Woodgrain Magazine Files by Perma,Office Supplies,14.9,5,1.043
CA-2015-124268,Colorific Watercolor Pencils,Office Supplies,15.48,3,4.4892
CA-2016-154711,Luxo Economy Swing Arm Lamp,Furniture,39.88,2,11.1664
CA-2016-154711,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,12.192,4,4.1148
CA-2016-154711,BIC Liqua Brite Liner,Office Supplies,20.82,3,7.4952
CA-2016-163384,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,13.216,4,4.4604
CA-2016-163384,Xerox 1996,Office Supplies,32.4,5,15.552
CA-2015-101707,Fiskars Softgrip Scissors,Office Supplies,32.94,3,9.2232
CA-2015-101707,Xerox 1973,Office Supplies,114.2,5,52.532
CA-2015-101707,Avery 511,Office Supplies,3.08,1,1.4784
CA-2015-138898,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,845.728,13,84.5728
CA-2017-115427,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,13.904,2,4.5188
CA-2017-115427,GBC Binding covers,Office Supplies,20.72,2,6.475
CA-2016-134425,Motorola HK250 Universal Bluetooth Headset,Technology,114.95,5,2.299
CA-2015-121391,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,26.96,2,7.0096
CA-2016-137043,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Furniture,572.76,6,166.1004
CA-2016-137043,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Furniture,286.38,3,83.0502
CA-2015-115847,Sauder Cornerstone Collection Library,Furniture,61.96,2,4.3372
US-2017-126179,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furniture,23.99,1,5.5177
